date,symbol,series,prev_close,open,high,low,last,close,vwap,volume,high_mean_lag3,high_mean_lag7,high_mean_lag30,high_std_lag3,high_std_lag7,high_std_lag30,low_mean_lag3,low_mean_lag7,low_mean_lag30,low_std_lag3,low_std_lag7,low_std_lag30,volume_mean_lag3,volume_mean_lag7,volume_mean_lag30,volume_std_lag3,volume_std_lag7,volume_std_lag30
2011-11-22,BAJAJFINSV,EQ,481.4,481.5,487.7,478.05,481.0,480.25,481.73,24050,503.0,515.7857,537.4583,12.124355,15.132353,20.043974,486.91666,498.47144,520.45,9.775267,13.718535,18.500494,30906.334,34634.43,88853.0,11214.251,12318.668,155564.7
2011-11-23,BAJAJFINSV,EQ,480.25,477.6,477.6,466.1,468.65,470.25,472.04,122339,494.23334,509.74286,536.615,9.394856,16.857626,21.58177,480.23334,493.17856,519.8417,2.3088598,13.376685,19.589947,26292.666,34238.0,88695.37,9640.665,12652.012,155630.05
2011-11-24,BAJAJFINSV,EQ,470.25,468.0,473.85,456.0,462.6,461.75,461.21,39643,485.1,501.54285,535.1717,6.596211,16.480478,23.983273,474.71667,486.41428,518.55835,7.525678,13.389321,21.763355,54786.668,47665.0,84996.47,58580.94,35179.465,153376.92
2011-11-25,BAJAJFINSV,EQ,461.75,461.0,466.7,451.0,451.0,453.2,460.26,45514,479.71667,494.95,533.7367,7.163507,17.08608,26.291101,466.71667,479.55713,516.85834,11.037927,15.068025,24.515242,62010.668,47993.855,85509.07,52824.39,35077.48,153192.53
2011-11-28,BAJAJFINSV,EQ,453.2,462.15,462.15,450.1,453.0,456.3,457.49,118803,472.71667,487.83572,531.33,5.537674,16.985159,28.970219,457.7,473.12857,514.645,7.692204,16.422186,27.303516,69165.336,46323.57,84161.7,46143.215,34843.305,153366.31
2011-11-29,BAJAJFINSV,EQ,456.3,458.4,470.75,451.3,460.45,460.35,462.22,82119,467.56668,480.42856,528.8517,5.8979516,14.844187,31.57575,452.36667,466.27142,512.1483,3.178574,14.116948,29.647821,67986.664,57882.43,86582.234,44106.03,43839.184,153319.34
2011-11-30,BAJAJFINSV,EQ,460.35,463.0,463.0,412.15,421.0,424.0,434.47,597020,466.53333,475.5357,526.51,4.3024216,10.363708,33.206528,450.8,461.79285,509.63666,0.6244998,12.982117,31.510138,82145.336,64348.43,88024.0,36644.508,43558.242,153058.3
2011-12-01,BAJAJFINSV,EQ,424.0,435.0,448.0,430.0,435.8,435.75,435.19,118688,465.3,471.67856,524.2133,4.7389345,9.020572,35.146866,437.85,452.1,506.17334,22.264938,20.357082,36.149334,265980.66,147069.72,107004.07,287274.62,202102.44,178499.42
2011-12-02,BAJAJFINSV,EQ,435.75,440.05,456.0,439.0,447.0,447.3,448.18,182730,460.58334,466.00714,521.19165,11.565934,9.721601,37.669113,431.15,445.23572,503.00665,19.600319,18.127527,38.5261,265942.34,160589.42,108400.164,287304.1,195560.98,178418.84
2011-12-05,BAJAJFINSV,EQ,447.3,451.4,452.7,442.25,448.95,448.85,448.61,45642,455.66666,462.92142,518.63666,7.5055537,8.814328,39.423744,427.05,441.3643,500.30667,13.665925,15.654038,40.100277,299479.34,169216.72,113312.53,259659.73,194923.34,178367.23
2011-12-07,BAJAJFINSV,EQ,448.85,448.85,452.0,443.5,450.75,450.6,450.11,36926,452.23334,459.9,515.23,4.0203648,8.034249,40.580772,437.08334,439.4,497.34,6.3459306,14.317036,41.01387,115686.664,170073.72,106361.43,68593.266,194270.81,176744.39
2011-12-08,BAJAJFINSV,EQ,450.6,449.95,451.9,434.3,438.4,438.05,439.0,40921,453.56668,457.8,510.59668,2.136196,7.8803024,39.553577,441.58334,438.32858,493.67334,2.3228934,13.565147,40.736095,88432.664,168846.86,79032.3,81780.086,195213.36,105891.22
2011-12-09,BAJAJFINSV,EQ,438.05,428.1,439.0,422.0,422.0,424.55,429.33,27404,452.2,456.33572,506.80334,0.4358899,7.889588,39.543655,440.01666,436.07144,490.035,4.9900737,12.557065,41.01043,41163.0,157720.86,75285.63,4363.0366,200683.69,105158.02
2011-12-12,BAJAJFINSV,EQ,424.55,427.1,429.4,415.0,420.35,421.2,422.5,41944,447.63333,451.8,502.94,7.4768534,7.3282557,40.336327,433.26666,431.8857,486.17667,10.787184,11.471222,41.80383,35083.668,149904.42,73845.234,6944.276,205135.25,105519.52
2011-12-13,BAJAJFINSV,EQ,421.2,414.6,421.2,401.05,403.6,404.6,412.79,247821,440.1,447.0,499.09833,11.290261,9.462734,41.69231,423.76666,432.29285,482.34332,9.770534,10.677095,42.904884,36756.332,70607.86,73076.57,8115.4937,58037.83,105670.03
2011-12-14,BAJAJFINSV,EQ,404.6,404.0,409.0,397.1,403.0,402.65,403.83,46205,429.86667,443.17142,495.01,8.909171,13.53572,43.140995,412.68332,428.15714,477.87833,10.665403,15.99548,44.186844,105723.0,89055.43,80734.37,123275.03,88431.66,109791.5
2011-12-15,BAJAJFINSV,EQ,402.65,395.1,413.0,395.0,406.0,404.9,404.27,28443,419.86667,436.45715,490.05,10.265151,17.257063,44.213554,404.38333,422.17142,473.165,9.404033,18.847233,45.03084,111990.0,69551.86,79755.0,117652.39,78866.4,109969.91
2011-12-16,BAJAJFINSV,EQ,404.9,408.0,445.0,408.0,422.0,419.45,428.19,227217,414.4,430.7857,485.495,6.2193246,17.55035,44.89544,397.71667,415.42142,468.33167,3.0717802,18.918726,45.390087,107489.664,67094.86,78561.234,121854.56,79995.266,110337.72
2011-12-19,BAJAJFINSV,EQ,419.45,417.05,423.0,402.05,405.0,405.55,407.48,37927,422.33334,429.7857,481.92834,19.731531,16.294624,43.663174,400.03333,410.35,464.06168,6.9787774,14.341926,44.816837,100621.664,94279.29,84221.734,109993.89,98278.04,113524.65
2011-12-20,BAJAJFINSV,EQ,405.55,415.0,425.0,391.0,402.95,400.1,402.32,43101,427.0,425.65714,477.86166,16.370705,13.107104,43.265854,401.68332,405.74286,459.79333,6.507752,9.839141,44.40633,97862.336,93851.57,84317.53,112124.75,98555.086,113482.94
2011-12-21,BAJAJFINSV,EQ,400.1,405.0,414.9,401.35,408.6,408.15,408.2,30217,431.0,423.65714,473.52667,12.165525,11.727298,41.75406,400.35,401.3143,454.86,8.626558,8.130432,43.51553,102748.336,96094.0,83550.734,107824.07,96956.84,113687.77
2011-12-22,BAJAJFINSV,EQ,408.15,412.0,418.8,408.25,414.85,414.75,414.38,59885,420.96667,421.58572,469.12332,5.3482084,11.824047,40.690468,398.13333,399.3643,450.40332,6.187555,5.5182815,41.833607,37081.668,94418.71,83227.07,6483.464,98142.484,113829.984
2011-12-23,BAJAJFINSV,EQ,414.75,420.7,427.45,413.1,423.0,422.65,420.88,47178,419.56668,421.24286,465.00333,5.09346,11.871796,39.246986,400.2,400.39285,446.30334,8.682309,6.473242,39.604897,44401.0,67570.71,84216.97,14876.661,71187.89,113481.43
2011-12-26,BAJAJFINSV,EQ,422.65,426.0,429.5,419.05,422.1,422.8,425.19,33909,420.38333,423.87857,461.28665,6.4230704,10.689943,37.230495,407.56668,402.67856,443.23166,5.90473,7.8046384,38.431572,45760.0,67709.71,84472.6,14884.744,71140.16,113385.84
2011-12-27,BAJAJFINSV,EQ,422.8,422.5,443.0,421.1,440.0,438.3,435.72,109625,425.25,426.23572,457.93668,5.6791286,9.661035,35.306236,413.46667,406.1143,440.03,5.4093285,9.0545435,36.172363,46990.668,68490.57,84708.734,12989.014,70665.734,113268.96
2011-12-28,BAJAJFINSV,EQ,438.3,438.5,444.0,430.1,438.25,438.25,438.28,56213,433.31668,425.95,454.87,8.4484215,9.022057,32.244537,417.75,407.98572,436.95166,4.155418,10.7114315,33.54273,63570.668,51691.715,87417.9,40432.26,27338.693,112845.67
2011-12-29,BAJAJFINSV,EQ,438.25,437.8,445.15,432.05,443.0,442.3,439.81,39569,438.83334,428.95,452.33667,8.098353,11.124186,29.847486,423.41666,411.99286,434.48834,5.8779955,13.101,31.071524,66582.336,54304.0,88046.97,38908.49,26669.682,112609.24
2011-12-30,BAJAJFINSV,EQ,442.3,445.0,450.0,423.0,427.1,429.25,438.67,49541,444.05,431.82858,449.95834,1.0758717,12.458727,27.291733,427.75,417.85715,432.35666,5.8410187,11.185386,28.817911,68469.0,53799.43,87459.07,36600.793,26948.91,112821.64
2012-01-02,BAJAJFINSV,EQ,429.25,433.0,433.05,418.1,419.95,420.05,424.16,18284,446.38333,436.84286,447.825,3.1844676,11.539369,24.468454,428.38333,420.95,429.85333,4.7629647,8.540882,26.037804,48441.0,56560.0,87847.4,8376.347,25053.678,112665.086
2012-01-03,BAJAJFINSV,EQ,420.05,425.25,438.0,422.2,436.0,436.2,430.89,22588,442.73334,438.87857,445.42667,8.729595,8.744277,22.08074,424.38333,422.35715,427.70166,7.0771346,6.7163005,24.120968,35798.0,50617.0,87228.3,15966.068,28789.125,113005.46
2012-01-04,BAJAJFINSV,EQ,436.2,436.0,438.8,414.5,416.8,418.3,427.18,28536,440.35,440.3857,443.69333,8.715934,7.223037,20.441214,421.1,423.65714,425.775,2.6286879,5.3720284,22.016142,30137.666,47104.145,87382.2,16941.02,30714.543,112910.99
2012-01-05,BAJAJFINSV,EQ,418.3,340.0,429.95,340.0,421.0,420.55,423.69,24254,436.61667,441.7143,442.06332,3.1146162,5.5481763,18.68533,418.26666,423.00714,423.65668,3.8527048,6.229261,19.754034,23136.0,46336.57,87531.734,5147.9224,31163.117,112827.164
2012-01-06,BAJAJFINSV,EQ,420.55,420.0,431.0,420.0,421.2,421.8,425.77,32065,435.58334,439.85,440.475,4.8949804,7.0369263,17.551205,392.23334,411.42142,419.45334,45.398937,32.093014,23.476618,25126.0,34140.715,84262.234,3068.3813,14536.629,113204.26
2012-01-07,BAJAJFINSV,EQ,421.8,422.7,427.8,421.05,426.0,424.7,424.12,3472,433.25,437.99286,439.04666,4.8350286,7.4617596,16.450531,391.5,409.97858,418.25333,44.68501,31.331293,22.441368,28285.0,30691.0,84009.63,3911.5447,10814.347,113315.66
2012-01-09,BAJAJFINSV,EQ,424.7,430.4,434.9,426.1,429.0,429.15,430.78,41579,429.58334,435.51428,437.75,1.6312062,7.568945,15.712196,393.68332,408.40714,417.255,46.494095,30.298632,21.584167,19930.334,25534.285,82608.234,14778.717,14009.602,114065.65
2012-01-10,BAJAJFINSV,EQ,429.15,433.5,439.0,430.0,437.1,436.65,435.02,29006,431.23334,433.35715,436.84167,3.5557466,4.117081,15.025645,422.38333,408.85,416.455,3.2612627,30.568924,20.753605,25705.334,24396.857,80034.1,19833.555,11900.056,114092.02
2012-01-11,BAJAJFINSV,EQ,436.65,436.5,441.85,430.75,441.0,438.5,436.3,33928,433.9,434.20715,435.78333,5.6665688,4.6258717,13.606048,425.71667,410.55,415.745,4.487297,31.4862,19.865776,24685.666,25928.572,78263.664,19417.385,11669.92,114470.02
2012-01-12,BAJAJFINSV,EQ,438.5,441.5,463.7,437.1,456.7,455.8,455.74,114344,438.58334,434.75714,435.07834,3.4936848,5.327635,12.662405,428.95,411.77142,416.365,2.4964976,32.17183,20.0392,34837.668,27548.572,59493.934,6335.669,11913.457,59389.61
2012-01-13,BAJAJFINSV,EQ,455.8,459.4,461.7,451.15,454.1,453.55,456.02,37599,448.18332,438.3143,435.60165,13.513172,12.268344,13.5108795,432.61667,415.0,416.60165,3.9007478,33.59386,20.246637,59092.668,39806.855,59349.133,47912.305,34957.582,59245.43
2012-01-16,BAJAJFINSV,EQ,453.55,451.5,459.55,441.85,454.5,454.65,449.51,43361,455.75,442.85,435.79166,12.079218,14.352671,13.84361,439.66666,430.87857,417.00665,10.439388,10.709842,20.823431,61957.0,41713.285,54511.434,45405.586,34326.223,54563.707
2012-01-17,BAJAJFINSV,EQ,454.65,455.05,472.95,455.05,468.65,467.9,465.73,58075,461.65,446.92856,436.02,2.0754519,14.479982,14.184405,443.36667,434.0,416.99335,7.1467357,10.181929,20.806831,65101.332,43327.0,54435.4,42742.605,34061.547,54578.08
2012-01-18,BAJAJFINSV,EQ,467.9,473.95,490.0,462.1,463.4,468.85,479.07,385352,464.73334,453.37857,436.71832,7.1965847,14.594601,15.456901,449.35,438.85715,417.37833,6.781593,11.047527,21.412262,46345.0,51127.43,55140.367,10559.111,29337.945,54480.617
2012-01-19,BAJAJFINSV,EQ,468.85,476.0,484.3,467.0,470.95,469.95,474.29,158935,474.16666,461.25,437.98834,15.261416,17.530783,18.088503,453.0,444.0,418.305,10.2794695,12.413903,22.730799,162262.67,100237.86,66621.4,193341.06,129032.516,81146.76
2012-01-20,BAJAJFINSV,EQ,469.95,479.0,479.0,451.5,455.0,453.55,462.98,41234,482.41666,467.72144,439.49832,8.679622,16.263735,19.968914,461.38333,449.2857,419.805,6.0071487,13.304502,24.406075,200787.33,118799.14,71005.766,167604.52,126396.25,82496.86
2012-01-23,BAJAJFINSV,EQ,453.55,456.0,458.5,444.0,447.6,449.6,451.69,28896,484.43332,473.02856,441.15167,5.501212,11.886752,21.123909,460.2,452.25,421.02167,7.922752,10.5030155,25.059319,195173.67,119842.86,70982.1,174897.77,125606.32,82505.586
2012-01-24,BAJAJFINSV,EQ,449.6,454.0,472.95,445.05,454.1,452.0,458.44,94457,473.93332,472.2857,442.395,13.6258335,12.701467,21.006474,454.16666,453.23572,422.45334,11.729592,9.070268,25.105818,76355.0,107636.0,63684.6,71781.95,130294.37,75728.555
2012-01-25,BAJAJFINSV,EQ,452.0,456.0,458.75,452.0,455.3,455.7,456.33,20555,470.15,473.89285,444.52667,10.532925,11.819949,20.743881,446.85,452.3643,424.05167,4.0610957,9.582611,24.961996,54862.332,115758.57,65293.0,34840.492,126929.375,75856.805
2012-01-27,BAJAJFINSV,EQ,455.7,458.0,464.9,454.5,455.5,457.65,460.12,27617,463.4,473.77856,446.05167,8.271487,11.984464,20.015125,447.01666,453.8143,425.95166,4.347509,8.424405,24.843473,47969.332,112500.57,65030.066,40474.938,129366.664,76002.47
2012-01-30,BAJAJFINSV,EQ,457.65,454.0,459.0,433.0,434.0,436.35,445.04,25007,465.53333,472.62857,446.715,7.121154,12.454245,20.306705,450.51666,453.73572,427.50168,4.8965125,8.413517,25.133724,47543.0,108149.43,58376.734,40781.863,131987.98,69798.234
2012-01-31,BAJAJFINSV,EQ,436.35,440.0,454.5,429.6,445.4,449.2,445.19,39193,460.88333,468.2,447.915,3.4807806,10.624931,19.916918,446.5,449.57858,428.53333,11.757976,10.517916,24.684164,24393.0,56671.57,57946.066,3570.8132,51714.87,69968.42
2012-02-01,BAJAJFINSV,EQ,449.2,450.0,466.0,450.0,461.2,458.95,459.61,71169,459.46667,463.94287,448.89835,5.2156816,8.934504,19.469767,439.03333,444.23572,429.82,13.501975,9.657239,23.644386,30605.666,39565.57,57815.8,7550.48,25317.824,70000.64
2012-02-02,BAJAJFINSV,EQ,458.95,463.7,464.45,451.1,456.5,455.9,458.68,23140,459.83334,462.08572,450.60165,5.795113,6.2225876,18.609066,437.53333,444.02142,431.44168,10.929471,9.484279,23.290112,45123.0,43842.0,59180.867,23645.428,28029.543,69843.01
2012-02-03,BAJAJFINSV,EQ,455.9,451.0,506.6,446.4,492.2,494.25,491.68,524349,461.65,462.9357,452.12332,6.2403927,6.055281,17.766289,443.56668,445.0357,432.87,12.107986,9.854048,23.132187,44500.668,43019.715,57956.035,24450.453,28619.307,70151.74
2012-02-06,BAJAJFINSV,EQ,494.25,499.0,504.75,482.25,488.0,488.45,494.95,114522,479.01666,467.74286,454.76166,23.900436,17.628208,19.742916,449.16666,445.22858,433.98,2.4583192,9.867576,22.949036,206219.33,104432.86,73861.734,276553.0,185986.31,110255.695
2012-02-07,BAJAJFINSV,EQ,488.45,490.0,517.0,480.2,493.0,493.4,504.88,209679,491.93332,474.3143,457.27,23.819233,21.79791,21.15267,459.91666,449.55,436.08667,19.483477,17.215424,24.386992,220670.33,117856.71,76548.836,266932.97,182277.42,110230.74
2012-02-08,BAJAJFINSV,EQ,493.4,497.4,509.8,488.1,507.65,504.45,500.62,78252,509.45,481.75714,459.73666,6.6035976,26.446682,23.603868,469.61667,453.22144,438.05667,20.132334,20.811813,25.496447,282850.0,143865.58,79883.97,214487.86,180232.84,112750.805
2012-02-09,BAJAJFINSV,EQ,504.45,508.95,519.4,508.95,511.0,514.05,514.34,112096,510.51666,489.01428,461.93,6.1563654,26.12921,25.100836,483.51666,461.09286,439.99,4.099492,22.258638,27.02546,134151.0,151472.0,80618.6,67876.63,175440.4,112663.02
2012-02-10,BAJAJFINSV,EQ,514.05,509.0,518.45,500.55,505.7,507.15,510.26,71573,515.4,498.2857,464.405,4.9959984,23.190348,26.97954,492.41666,472.42856,442.55334,14.853142,23.705482,29.755444,133342.33,161886.72,83036.164,68240.89,169735.4,112529.87
2012-02-13,BAJAJFINSV,EQ,507.15,505.0,519.3,465.0,510.0,508.6,510.64,53467,515.88336,505.77856,466.68668,5.2896914,19.139769,28.56701,499.2,479.65,445.13834,10.490353,23.432278,31.325333,87307.0,161944.42,83770.57,21726.094,169699.48,112375.516
2012-02-14,BAJAJFINSV,EQ,508.6,510.0,525.9,508.0,515.85,513.1,515.92,85488,519.05,513.61426,469.56168,0.52201533,6.363615,29.393242,491.5,481.6357,446.70166,23.330828,21.080593,31.098904,79045.336,166276.86,84943.336,30020.271,165910.02,111850.89
2012-02-15,BAJAJFINSV,EQ,513.1,515.0,532.0,515.0,524.1,526.15,522.7,121309,521.2167,516.3714,472.49167,4.078092,6.970166,30.498863,491.18332,490.4357,449.56168,22.979357,16.216188,32.673347,70176.0,103582.43,87040.0,16056.1455,51565.227,111229.53
2012-02-16,BAJAJFINSV,EQ,526.15,526.65,534.0,517.0,527.5,529.85,525.32,56217,525.73334,520.2643,475.59833,6.35164,7.0073004,31.672794,496.0,495.1143,452.91165,27.073973,18.078365,34.076515,86754.664,104552.0,90132.43,33938.734,51868.12,110835.85
2012-02-17,BAJAJFINSV,EQ,529.85,532.0,554.7,531.0,543.5,544.05,545.72,193006,530.63336,522.6929,479.06668,4.2193995,8.478818,32.19441,513.3333,500.37143,458.81168,4.725816,18.36686,28.76122,87671.336,82628.86,91197.87,32600.879,26019.318,110333.23
2012-02-21,BAJAJFINSV,EQ,544.05,526.5,592.5,526.5,580.0,580.55,578.21,307403,540.23334,529.1071,483.19,12.568346,12.920089,33.711685,521.0,506.5,462.51166,8.717798,20.61009,30.672428,123510.664,99022.29,96562.57,68421.07,48895.766,111267.625
2012-02-22,BAJAJFINSV,EQ,580.55,585.0,597.7,572.95,579.0,578.9,582.0,195948,560.4,539.55,488.68,29.663614,26.339529,37.570293,524.8333,509.00714,466.02667,7.1472607,21.979734,31.779367,185542.0,126923.29,106693.6,125759.234,93226.53,116225.516
2012-02-23,BAJAJFINSV,EQ,578.9,575.0,594.8,571.1,589.0,585.0,581.76,291668,581.63336,550.8714,494.10666,23.469412,32.14969,41.12382,543.48334,519.35,470.92166,25.617882,32.059826,36.39228,232119.0,144691.14,111839.234,65214.45,92770.32,116659.664
2012-02-24,BAJAJFINSV,EQ,585.0,585.85,593.35,575.75,580.0,579.7,581.98,89891,595.0,561.65717,499.3,2.605763,32.455757,43.6827,556.85,534.50714,475.625,26.300142,26.71754,39.872654,265006.34,178719.86,120594.63,60321.535,97307.65,120036.23
2012-02-27,BAJAJFINSV,EQ,579.7,584.0,589.85,566.75,574.2,579.45,579.9,146327,595.2833,571.29285,504.35,2.2149117,29.98942,45.53021,573.26666,544.1857,480.45834,2.3411179,27.765636,42.9175,192502.33,179348.86,122460.07,100932.62,96616.33,119073.92
2012-02-28,BAJAJFINSV,EQ,579.45,580.0,588.0,575.05,583.0,582.95,583.42,41193,592.6667,579.5571,508.555,2.544766,24.89492,47.432114,571.2,551.57855,484.78,4.500833,25.496223,44.883545,175962.0,182922.86,123526.164,104101.7,94552.19,119141.91
2012-02-29,BAJAJFINSV,EQ,582.95,585.0,693.8,584.95,640.85,641.85,651.54,1684361,590.4,587.2714,512.765,2.7170756,14.707137,48.71761,572.51666,559.8714,488.91,5.0063295,21.502613,47.316772,92470.336,180776.58,123645.97,52614.438,98014.82,119054.305
2012-03-01,BAJAJFINSV,EQ,641.85,644.6,664.9,602.3,634.95,637.2,643.3,554826,623.88336,607.1429,520.5733,60.556675,38.343018,57.81704,575.5833,567.57855,493.68,9.111714,18.946192,49.568443,623960.3,393827.28,178345.97,919837.2,577425.9,307978.22
2012-03-02,BAJAJFINSV,EQ,637.2,630.0,643.0,610.1,630.35,633.75,637.2,188793,648.9,617.4857,526.9717,54.684643,43.19293,62.773685,587.43335,578.40717,498.58835,13.793688,11.909884,52.79667,760126.7,429173.44,194904.33,840601.9,578824.94,314572.16
2012-03-03,BAJAJFINSV,EQ,633.75,630.0,634.4,630.0,630.0,630.05,630.78,12561,667.23334,623.95715,532.07166,25.480253,43.127953,65.80821,599.11664,583.7143,503.52167,12.873649,16.475075,56.081985,809326.7,428151.28,188352.36,779588.9,579311.5,312508.9
2012-03-05,BAJAJFINSV,EQ,630.05,635.0,644.0,626.0,626.3,626.85,632.97,99432,647.43335,629.61426,537.075,15.725881,41.220978,67.72889,614.13336,592.1286,508.955,14.283673,22.789669,60.168667,252060.0,388278.84,183473.23,276613.22,599523.44,314122.53
2012-03-06,BAJAJFINSV,EQ,626.85,620.0,653.0,606.4,609.0,609.4,631.98,133633,640.4667,636.85,542.575,5.2776256,38.12343,69.52589,622.0333,599.3071,514.77167,10.526317,24.612013,62.799965,100262.0,389641.84,185413.17,88118.93,598742.3,313392.66
2012-03-07,BAJAJFINSV,EQ,609.4,606.0,612.9,601.35,601.35,603.9,605.68,53580,643.8,645.8714,549.05835,9.301613,32.15197,70.4776,620.8,604.97144,520.185,12.630123,20.00108,63.484787,81875.336,387828.44,188904.4,62416.223,599620.6,312169.94
2012-03-09,BAJAJFINSV,EQ,603.9,610.0,620.0,602.9,612.0,609.8,609.51,72505,636.63336,649.4286,553.7233,21.040516,25.337503,69.89551,611.25,608.7286,525.395,13.021041,15.380015,63.519585,95548.336,389598.0,187541.83,40167.56,598444.3,312685.2
2012-03-12,BAJAJFINSV,EQ,609.8,613.95,629.9,610.2,613.0,614.75,616.14,58235,628.63336,638.88574,559.0983,21.398676,18.124977,68.52687,603.55,611.29285,530.425,2.5869868,11.844775,63.48189,86572.664,159332.86,189273.5,41839.516,183392.12,311871.28
2012-03-13,BAJAJFINSV,EQ,614.75,619.0,651.8,609.0,637.95,630.95,639.17,230072,620.93335,633.88574,564.5983,8.538345,14.142657,67.31657,604.81665,612.42145,535.615,4.72608,11.204161,63.4252,61440.0,88391.29,190294.1,9861.183,58270.99,311373.72
2012-03-14,BAJAJFINSV,EQ,630.95,630.0,642.0,619.9,621.5,622.15,629.39,57938,633.9,635.1429,571.025,16.272984,15.421182,66.07941,607.36664,612.2643,541.4817,3.9145029,11.249767,61.723217,120270.664,94288.29,197129.6,95358.05,70854.95,309867.34
2012-03-15,BAJAJFINSV,EQ,622.15,617.45,628.25,612.0,616.8,617.35,617.96,36574,641.23334,636.2286,577.275,10.970111,15.626336,63.494675,613.0333,610.8214,547.825,5.9769,9.023296,59.569637,115415.0,100770.71,197754.44,99295.984,63862.336,309556.62
2012-03-16,BAJAJFINSV,EQ,617.35,625.0,639.0,610.1,610.1,613.1,621.64,81083,640.68335,633.9786,582.68335,11.830082,15.453798,60.53055,613.63336,608.8214,553.225,5.6305714,6.2118073,57.709618,108194.664,91791.0,196601.27,106088.02,68343.945,310108.38
2012-03-19,BAJAJFINSV,EQ,613.1,614.05,618.9,601.0,602.75,601.6,606.16,54279,636.4167,631.9786,588.50165,7.229857,13.343658,57.063583,614.0,609.35,558.525,5.1971145,6.1282816,55.25619,58531.668,84283.86,198532.7,22260.438,65821.445,309169.78
2012-03-20,BAJAJFINSV,EQ,601.6,601.0,618.9,599.0,611.0,610.15,607.71,81903,628.7167,632.8357,592.245,10.058123,12.043211,55.15718,607.7,609.3,563.67834,5.879626,6.2053742,51.521526,57312.0,84383.71,182863.7,22408.973,65767.61,303955.53
2012-03-21,BAJAJFINSV,EQ,610.15,610.25,616.95,604.8,612.0,612.1,612.12,99823,625.6,632.6786,596.05,11.60474,12.244109,52.800175,603.36664,608.74286,567.57,5.9163613,6.999966,49.5296,72421.664,85726.29,181776.4,15717.358,65580.36,304266.62
2012-03-22,BAJAJFINSV,EQ,612.1,606.0,624.95,600.0,601.0,601.2,613.43,102880,618.25,630.82855,599.38165,1.125833,13.63341,50.753902,601.6,607.97144,571.7233,2.946184,7.1093163,47.11589,78668.336,91667.43,178114.53,22943.654,64550.457,304580.12
2012-03-23,BAJAJFINSV,EQ,601.2,605.0,615.45,601.15,607.2,609.3,609.41,56004,620.26666,626.99286,603.22,4.1714306,10.058058,48.02646,601.26666,606.6857,575.4533,3.1005375,7.6829743,44.631294,94868.664,73497.14,178935.47,11332.153,24695.982,304334.78
2012-03-26,BAJAJFINSV,EQ,609.3,614.0,614.0,598.5,599.5,598.85,602.5,86818,619.11664,623.2,606.4217,5.1071844,8.309733,45.374283,601.98334,604.00714,578.5267,2.506159,5.1635284,43.04003,86235.664,73220.86,177065.73,26225.97,24908.96,304931.3
2012-03-27,BAJAJFINSV,EQ,598.85,598.5,611.8,597.5,598.0,598.5,599.83,38189,618.13336,621.1643,609.6067,5.9477587,8.606573,42.230907,599.88336,602.07855,581.7917,1.3288466,4.0902176,40.56483,81900.664,80398.57,177573.9,23821.732,19165.902,304762.1
2012-03-28,BAJAJFINSV,EQ,598.5,598.0,620.0,597.0,607.05,607.0,610.19,104331,613.75,617.27856,612.69,1.8377976,4.2490053,38.63371,599.05,600.27856,586.2083,1.8861337,2.3916273,34.109814,60337.0,74270.86,177064.64,24602.36,24907.59,304989.3
2012-03-29,BAJAJFINSV,EQ,607.0,603.55,614.6,597.2,601.35,605.85,607.31,49781,615.26666,617.4357,615.82666,4.2442117,4.338367,34.992664,597.6667,599.70715,589.175,0.7637626,2.6539953,30.78109,76446.0,81421.14,177692.73,34269.152,25391.533,304813.56
2012-03-30,BAJAJFINSV,EQ,605.85,610.0,629.9,606.0,607.0,611.5,616.06,116028,615.4667,616.8214,618.58,4.1681333,4.40046,31.215206,597.23334,599.45,591.915,0.25166115,2.8161736,27.42641,64100.332,76832.29,175308.47,35319.59,28053.055,305548.7
2012-04-02,BAJAJFINSV,EQ,611.5,518.45,644.5,518.45,634.0,635.95,630.25,124504,621.5,618.67145,621.7767,7.7595105,6.6239376,26.861773,600.06665,599.6214,594.88165,5.1393905,3.2057054,23.588518,90046.664,79147.29,177302.17,35358.137,30800.594,304939.34
2012-04-03,BAJAJFINSV,EQ,635.95,638.0,670.8,632.05,667.25,664.7,655.48,228807,629.6667,621.4643,624.77,14.951365,11.80645,23.977978,573.88336,587.97144,594.4633,48.207893,30.822771,24.83866,96771.0,82236.43,175018.77,40914.613,34446.215,305074.12
2012-04-04,BAJAJFINSV,EQ,664.7,660.05,713.9,660.0,712.8,705.05,693.5,279567,648.4,629.3714,627.38,20.727036,21.589096,24.59773,585.5,592.38574,597.9817,59.509895,34.959747,22.21695,156446.33,106922.57,172398.9,62809.316,62780.31,304234.38
2012-04-09,BAJAJFINSV,EQ,705.05,702.0,722.7,696.0,709.0,709.3,713.8,270801,676.4,643.6429,631.25336,35.037266,37.14749,28.588116,603.5,601.17145,600.88336,74.96951,43.449375,24.411198,210959.33,134458.14,175186.2,79057.18,89202.625,304840.03
2012-04-10,BAJAJFINSV,EQ,709.3,710.0,720.0,700.6,714.0,711.95,712.38,105004,702.4667,659.4857,635.51666,27.774868,44.269455,32.264797,662.68335,615.24286,605.0467,32.059334,56.1546,29.314833,259725.0,167688.42,174490.64,27132.135,90677.555,304588.78
